studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain yield - kg/ha|CO_321:0001218,Heading time - Julian date (JD)|CO_321:0001233,Plant height - cm|CO_321:0001301,notes
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",223419,NY99066-382,,plot,1096672,CornellMaster_2009_McGowan_NY99066-382_379,1,1,1379,,,test,,5165.019661,,120.376738,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",236488,NY99068-223,,plot,1096703,CornellMaster_2009_McGowan_NY99068-223_225,1,1,1225,,,test,,4492.798082,,113.2434216,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",239508,NY99068-225,,plot,1096499,CornellMaster_2009_McGowan_NY99068-225_227,1,1,1227,,,test,,4866.523131,,119.6427827,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",225307,NY99068-230,,plot,1096508,CornellMaster_2009_McGowan_NY99068-230_232,1,1,1232,,,test,,5016.079066,,120.6910034,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",236982,NY99068-254,,plot,1096395,CornellMaster_2009_McGowan_NY99068-254_256,1,1,1256,,,test,,4206.007771,,117.7454035,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",239618,NY99068-383,,plot,1096496,CornellMaster_2009_McGowan_NY99068-383_380,1,1,1380,,,test,,5631.139714,,115.5710792,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",235143,NY99068-384,,plot,1096460,CornellMaster_2009_McGowan_NY99068-384_381,1,1,1381,,,test,,4436.599667,,109.5113016,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",221471,NY99069-248,,plot,1096711,CornellMaster_2009_McGowan_NY99069-248_250,1,1,1250,,,test,,4653.213585,,114.2903869,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",231498,NY99069-251,,plot,1096739,CornellMaster_2009_McGowan_NY99069-251_253,1,1,1253,,,test,,5289.525405,,107.0424324,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",232549,NYE1008-294,,plot,1096498,CornellMaster_2009_McGowan_NYE1008-294_292,1,1,1292,,,test,,5138.289823,,112.0664488,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",225254,NYE1009-295,,plot,1096473,CornellMaster_2009_McGowan_NYE1009-295_293,1,1,1293,,,test,,5642.329809,,105.3944374,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",231657,NYE3003-292,,plot,1096665,CornellMaster_2009_McGowan_NYE3003-292_290,1,1,1290,,,test,,5200.515138,,107.0272737,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",229084,NYE3012-293,,plot,1096470,CornellMaster_2009_McGowan_NYE3012-293_291,1,1,1291,,,test,,5283.845797,,112.5728175,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",235844,NYNY03017-386,,plot,1096587,CornellMaster_2009_McGowan_NYNY03017-386_383,1,1,1383,,,test,,5282.080942,,104.1916394,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",234430,NYNY03023-387,,plot,1096724,CornellMaster_2009_McGowan_NYNY03023-387_384,1,1,1384,,,test,,5329.190923,,112.9302724,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",237443,NYNY03085-391,,plot,1096730,CornellMaster_2009_McGowan_NYNY03085-391_388,1,1,1388,,,test,,5276.875138,,112.1144456,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",219560,NYNY03143-395,,plot,1096594,CornellMaster_2009_McGowan_NYNY03143-395_392,1,1,1392,,,test,,4738.67341,,119.2448529,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",219139,NYNY03143-396,,plot,1096655,CornellMaster_2009_McGowan_NYNY03143-396_393,1,1,1393,,,test,,4000.17933,,110.329296,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",220724,NYNY03143-398,,plot,1096756,CornellMaster_2009_McGowan_NYNY03143-398_395,1,1,1395,,,test,,4338.798221,,116.6358839,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",227454,NYNY03143-399,,plot,1096399,CornellMaster_2009_McGowan_NYNY03143-399_396,1,1,1396,,,test,,4048.995099,,126.2643056,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",224048,NYNY03143-400,,plot,1096668,CornellMaster_2009_McGowan_NYNY03143-400_397,1,1,1397,,,test,,4137.215812,,124.7887862,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",221624,NYW103-102-9103-284,,plot,1096609,CornellMaster_2009_McGowan_NYW103-102-9103-284_285,1,1,1285,,,test,,5190.192537,,129.4723824,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",233400,NYW103-119-9115-285,,plot,1096392,CornellMaster_2009_McGowan_NYW103-119-9115-285_286,1,1,1286,,,test,,5280.124986,,106.2235452,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",233829,NYW103-168-9149-286,,plot,1096423,CornellMaster_2009_McGowan_NYW103-168-9149-286_287,1,1,1287,,,test,,5055.653027,,130.2465974,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",230179,NYW103-187-9166-279,,plot,1096407,CornellMaster_2009_McGowan_NYW103-187-9166-279_280,1,1,1280,,,test,,5724.248575,,127.7510388,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",234172,NYW103-193-9172-280,,plot,1096540,CornellMaster_2009_McGowan_NYW103-193-9172-280_281,1,1,1281,,,test,,4654.816952,,128.4727536,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",225337,NYW103-21-9183-277,,plot,1096398,CornellMaster_2009_McGowan_NYW103-21-9183-277_278,1,1,1278,,,test,,4743.756601,,126.7449712,
